label,comment
1,telefonu genel olarak beğendim özellikle ekranı çok canlı ama kamerası biraz daha iyi olsaydı keşke kamerası mükemmel diyenler daha önce 3310 falan kullanıyordu sanırım gün ışığında iyi çekiyor ama ev ortamında falan resim kalitesi çok düşüyor bunun dışında gayet iyi bir telefon
1,Telefon tam bir f/p ürünü kaliteli ve şık 2 adet aldım gayet güzel oyun oynayan biri değilim bu yüzden bana fazlası ile yetiyor. Kameraları mükemmel uygun ayarları yaparsanız çok iyi çekimler yapıyor.Fazlaini istiyorsanız DSLR / SLR makina alınız.Tek eksi yanı 3GB yerine keşke 4GB olsaymış.32GB hafıza kartı taktım yeterse artar bile. Sonuç olarak bu fiyata kesinlikle alinir. Ben çok memnunum .
1,ürün gayet güzel. yaklaşık 110 dk da şarj oluyor. Kamerası gayet iyi. video da düşük ışıkta odaklanma sorunu olabiliyor. fiyatı özelliklerine göre çok ekonomik. ekran koruyucu film takılı halde geliyor. kutudan silikon kılıf da çıkıyor.
1,Ürün parasini hak ediyor. büyük olması bir avantaj.umarım uzun bir süre dayanır. onu da zaman gösterecek
1,"Gayet anlatıldığı gibiydi ürün, zarar görmemesi için paketlenmiş. Şüphe duymadan satın alabilirsiniz arkadaşlar, 15 gün içinde sebep göstermeden iade etme hakkınız var sonuçta. Bu arada telefon tam bir fiyat performans canavarı."
1,"bu fiyata bu kalite süper. ekran, hız,hele kameralar, karasizsaniz. karar honor. al rahat et."
1,Urun ekran cözünürlügü ve özellikleri bakimindan cok iyi bir urun bu fiyata bu performans gayet iyi
1,"Tam bir fiyat performans telefonu , bu aralıklardaki telefonlara göre kamerası en iyi olan. siyahını aldım ama renk siyah değil koyu parlement mavisi cok güzel. illa eksik aranacaksa ram 4 hafıza 64 olabilirdi ama hiç hiç önemli değil. kesinlikle tavsiye ederim. psmart 2019 ile herseyi aynı honorun kamera daha iyi, psmart krılmaz cam taktırdım cuk oturdu."
1,1 hafta içinde mavi ve siyah renk aldım. Bence maviyi tercih edin daha gösterişli. Ürün ön kamerası daha başarılı. Arka kamerası da kötü değil. Gece de başarılı buldum. Bataryası 3400 ma güzel. Ekran kalitesi üst seviye. Ekran parlaklığı dışarda gezerken daha iyi olabilirdi ama kötü değil. 1500 TL seviyesine alınacak en iyi ürün diyebilirim. Alan pişman olmaz.
1,Fiyatina göre güzel cihaz. Herseyi var tavsiye ederim
1,Once sim kartı okumadı. Guncelledim. Düzeldi. Ama hafıza kartını ne yaptıysam da okumuyor. Biraz hassas bir alet
1,beklediğim. gibiydi. tavsiye ederim. ama sonuçta herkes kendi bildiğini savunur.
1,"fiyatını hakeden bir ürün. ekran kalitesi, tasarım, kulaklık ses çıkış kalitesi, bluetooth ses çıkış kalitesi, net ve yüksek görüşme deneyimi, mikrofon kalitesi, şarj dayanıklılığı, temiz arayüz bu cihazın artıları. yalnız bazı eksileri de yok değil. cihazı alır almaz güncelleme yaptım. 700-800 mb civarı güncelleme geldi. hemen ardından telefonu sıfırladım. kullanmaya başladıktan sonra farkettim ki arayüzde ufak tefek kasmalar (lag) mevcut. bazı menülerde kasmalar daha da artıyor. hele ki bildirimler çoğalınca bildirim panelini aşağı çekince gördüğüm kasma hiç hoş değildi. anladım ki bu telefonun launcher ı nı değiştirirsem ya sorun çözülecek yada azalacak. öylede oldu. xiaomi nin poco launcher ı nı yükledim. hem daha güzel hem telefona akıcılık geldi şükürler olsun. hala ufak tefek kasmalar oluyor ama çok problem değil. diğer sorun multitasking te. son kullanılan uygulamaları açıp başka uygulamaya geçtiğinizde geçikmeler mevcut. nedeni katı pil kuralları. uygulamaları sürekli durdurup pil tasarrufu yapmaya çalıştığı için multitasking deneyimini baltalıyor. umarım güncelleme ile çözülür. son olarak kameralardan yüksek beklentiniz olmasın. düşük ışıkta hiç verimli değil. gün ışığında da süper fotolar çekmiyor. hep bir noise ve grenleşme görülebiliyor. fiyatına ve segmentine göre kamera iyi denilebilir."
1,"Ürünü çok beğendim, yüz tanıma ve parmak izi özelliği çok hızlı, kamerası beklentimin üstünde çıktı. Bu fiyata alınabilecek en iyi telefon"
1,Ürün harika bu paraya alınabilecek en kaliteli ürün isim ve markaya para vermeden telefon sahibi telefon sahibi olun.
1,Bu fiyata başka telefon aramayın kamera ön 24 arka 13 ama Ultra lüx diyebilirim
1,"Telefon güzel, yazılım güncel. Kutu üzerinde Honor Türkiye garantili yazıyor. İlk izlenim olarak bu fiyata iyi bir telefon."
1,Telefon gerçekten harika
1,Telefon güzel Huawei P Smart 2019 ile aynı özelliklerde hatta bunun ön kamerası daha iyi. Kasa tamamen plastik tek kötü yanı bu bence ama fiyatına göre gayet güzel bir telefon
1,Evet çok güzel alınabilir
1,fiyatına göre mükemmel
1,beklediğim. gibiydi. tavsiye ederim. ama sonuçta herkes kendi bildiğini savunur.
1,"fiyatını hakeden bir ürün. ekran kalitesi, tasarım, kulaklık ses çıkış kalitesi, bluetooth ses çıkış kalitesi, net ve yüksek görüşme deneyimi, mikrofon kalitesi, şarj dayanıklılığı, temiz arayüz bu cihazın artıları. yalnız bazı eksileri de yok değil. cihazı alır almaz güncelleme yaptım. 700-800 mb civarı güncelleme geldi. hemen ardından telefonu sıfırladım. kullanmaya başladıktan sonra farkettim ki arayüzde ufak tefek kasmalar (lag) mevcut. bazı menülerde kasmalar daha da artıyor. hele ki bildirimler çoğalınca bildirim panelini aşağı çekince gördüğüm kasma hiç hoş değildi. anladım ki bu telefonun launcher ı nı değiştirirsem ya sorun çözülecek yada azalacak. öylede oldu. xiaomi nin poco launcher ı nı yükledim. hem daha güzel hem telefona akıcılık geldi şükürler olsun. hala ufak tefek kasmalar oluyor ama çok problem değil. diğer sorun multitasking te. son kullanılan uygulamaları açıp başka uygulamaya geçtiğinizde geçikmeler mevcut. nedeni katı pil kuralları. uygulamaları sürekli durdurup pil tasarrufu yapmaya çalıştığı için multitasking deneyimini baltalıyor. umarım güncelleme ile çözülür. son olarak kameralardan yüksek beklentiniz olmasın. düşük ışıkta hiç verimli değil. gün ışığında da süper fotolar çekmiyor. hep bir noise ve grenleşme görülebiliyor. fiyatına ve segmentine göre kamera iyi denilebilir."
1,"Ürünü çok beğendim, yüz tanıma ve parmak izi özelliği çok hızlı, kamerası beklentimin üstünde çıktı. Bu fiyata alınabilecek en iyi telefon"
1,Ürün harika bu paraya alınabilecek en kaliteli ürün isim ve markaya para vermeden telefon sahibi telefon sahibi olun.
1,Bu fiyata başka telefon aramayın kamera ön 24 arka 13 ama Ultra lüx diyebilirim
1,"Telefon güzel, yazılım güncel. Kutu üzerinde Honor Türkiye garantili yazıyor. İlk izlenim olarak bu fiyata iyi bir telefon."
1,Telefon gerçekten harika
1,Telefon güzel Huawei P Smart 2019 ile aynı özelliklerde hatta bunun ön kamerası daha iyi. Kasa tamamen plastik tek kötü yanı bu bence ama fiyatına göre gayet güzel bir telefon
1,Evet çok güzel alınabilir
1,fiyatına göre mükemmel
1,Ürün mükemmel psmart 2019 ile aynı
1,Güzel telefon İlginiz için teşekkürler iyi çalışmalar...
1,"Telefon batarya, ekran kalitesi, işletimcisi, boyutu ve parmak izi olarak çok iyi... Kutu içinden silikon kılıfta çıkıyor Tek eksiği bence yüz tanıma geç çalışıyor tam 4 saniye sürüyor yüz tanımanın çalışması"
1,Ürün tam bir F/P cihazıdır. Kesinlikle tavsiye ederim.
1,Ürün fiyatına göre gayet iyi ilk açtığımda çok küçük kasılmalar oldu umarım geçer
1,"Çok ilgili ve her mesaja anında cevap veriyordu, telefonu çok güzel şekilde paketleme yaptılar ve gerçekten de görüntüsünden daha da güzelmiş. Hızlı kargo ve ilgiliydi teşekkür ederim 😊😊"
1,Telefon görsel olarak güzel kalite olarakta zamanla kendini belli eder
1,çok iyi ürün. heryönden çok iyi. psmart 2019 ile neredeyse aynı. ama ön kamerası daha iyi.
1,Sorun çıkmadı gayet başarılı
1,"Ürün ilanda anlatıldığı gibi hiçbir sorun yok, paketleme ve kargo da çok başarılı. Teşekkür ederim."
1,Firma İyi Fakat Ürün Güzel degil
0,Hayır urun guzel ama garantı ve magaza ılgısı az sıparıs verırken cok sonra sıkıntı cıkınca malesef ılgılenmıyorlar servıse gonderın en yakın denılıyor baska bısey yon gonderdım sorun gıderımedı
1,evet güzel bir telefon
1,TEŞEKKÜR EDERİM GÜZEL TELEFON
1,Ürün çok güzel fiyatına göre alınacak bir telefon ben 1 aydır kullanıyorum çok da ucuza almıştım şimdilerde ise fiyatlatr yükselmiş iyi ki almışım ucuzken.Üründe hiç bir sıkıntı yoktur.
1,Çok güzel ve orjinal telefon. düşünenler varsa vakit kaybetmeden sipariş versinler.
1,ürün gercekten iyi.........
1,Ürün kullanımı ve akıcılığı gayet güzel
0,Hayır üründe kötü mağazada
1,Beğendim güzel iyi
1,Evet Evet
1,Ürün güzeldi şu anda kullanıyorum memnun kaldım bu fiyata alınabilecek en iyi telefonlardan biri
1,Ürün elime ulaşamadı fakat beğendiğim için aldım :)
0,kesinlikle burdan tel almayin.arizali urun geliyor
1,"Olumsuz yanları: 24MP kamera var falan hikaye, fotoğrafları kumlu çekiyor. Yavaş şarj oluyor. Olumlu yanları: 64GB ile fiyat oranı iyi. Fiyata göre makul bir telefon. Sadece beklentinizi çok yükseltmeyin derim."
1,kamerası gerçekten güzel özellikle mavi rengi çok tutuluyor ekranı hızlı verilen ücrete değer
1,Bu mağazadan 5 telefon aldık kesinlikle tavsiye ederim
1,Sıkıntısız sorunsuz bir ürün orjinal
1,Daha kullanmadığım için ürü hakkında birşey diyemiyorum .bana uygun fiyatı olduğu için tercih ettim
1,evet tsk ederim ürüngüzel bilginize
1,Kaliteli ürün ve cok uygun bir fiyat. Hayalimdeki telefona kavuştum cok şükür. RABBİM gönlünde olanın en güzelini hayırlısıyla tüm kardeşlerime nasip etsin İnşaALLAH...
1,Kaliteti uygun fiyat şık tasarımlı
1,Evet gayet ıyı fotoğraf kalıtesı cok guzel
1,1 haftadır kullanıyorum şuan sorunsuz çalışıyor iyi gibi herhangi bir sorun yok.
1,Bdğendim Teşekkürler.
1,kapalı kutu jilatinli orjinal üründü tavsiye ederi.
1,çok uygun fiyat kargo sitesi paketleme her şey 10 numara teskkurler çok memnun kaldım
1,Samsung kalitesi
1,urun oldugu gibi kvk garantili onnumara tesekkurler
1,kvk garantili kesinlikle acilmamis kutu bu fiyata düşünmeden alabilirsiniz
1,Ürün anlatıldığı gibi çok güzel çıktı .
1,bu kadar hizli kargo gormedim sparisi verdim ertesi sabah elimdeydi telefon super
0,Ürün güzel ama firma çok sıkıntılı
1,Mağaza kaliteli değil çok geç kargolandı
1,evet cok begendim
1,Özenli paketlenmiş. Hızlı kargo. Teşekkürler
1,Ürün hakkında hiç şüpheniz olmasın açılmamış faturalı kutu ile geldi sorunsuz şuan yorumumu aldığım telefondan yazıyorum teşekkürler gsm dünyası
1,Ürün orjinal ve Samsung Türkiye garantili.. mağaza ilgili.. Alacaklar arkadaşlar tavsiyem hiç beklemeden alsınlar.. Teşekkürler
1,Ürünü beğendim anlatıldığı gibiydi ve çok hızlı geldi herkese çok tavsiye ederim
1,telefonu çok hızlı bir şekilde kargoya verdiler.Kargo özenliydi.Bir sıkıntı yaşamadım.Ama yanında kırılmaz da gelseydi çok iyi olurdu
0,11.11 de 250 tl kupon kullanarak 2425 tl ye zar zor aldık. yani normal li 2700 tl miş 2425 aldık 15 gün sonra kuponsuz fiyatı 2240 tl çok iyi adam silkeledi firma.gerçekten taktir ediyorum
1,"ürün kapalı kutu ancak jelatinsiz geldi.etiketi bandrolü vardı.açılmış gibi durmuyordu.mağaza bana öyle geldi,isterseniz samsung u arayın sorun dedi!!.Samsung olabilir öyle gönderildiği de oluyor,ama siz yine de jelatinli alın dedi..."
1,sarji cok cabuk bitiyor. bununla ilgili geri bildirim rica ediyorum
1,"telefonu 11.11 kampanyasıyla uygun fiyata aldık. gayet güzel, şık bi telefon. tavsiye ederim."
1,Ürünü beğendim herkese tavsiye ederim.
1,"f/p olarak çok iyi bir telefon. sıkıntısız, kapak rengi çok şık özellikle altın. 11.11 sayesinde gayet makul bir fiyata geldi. Piyasasından 400tl altında alma imkanımız oldu. Memnunuz."
1,teşekkürler ilgi için
1,Ürün çok güzel Huawei tr garantili sorunsuz herkese tavsiye ederim.
1,Kazanılan 75 TL n11 bonus ne zaman yuklenıyor? Telefon eskidi.
1,çok beğendim ürünü almadan incelediğim vidtolardaki gibi
1,Cok begendım tavsiye ederim
1,Urun guzel. Alacaklara tavsiye ediyorum.
1,mükemmel güvenilir mağaza
1,Telefon alırken ilk baktığım mağaza.. Ürün güzel mağaza güvenilir çok teşekkürler..
1,Herkese tavsiye ederim kaliteli ve güvenli ürünlerde çok güzeldi teşekkürler
1,sorunsuz kullanıyorum.teşekkürler.
1,gayet tabi anlatildigi ve gorselde oldugu gibi
1,Cihaz tam bir canavar
1,"Şarj 1 günü rahat çıkarıyor, ön kamerası günd0z çok güzel gece çok iyi değil, arka kamerada gündüz güzel gece iyi değil, hız problemi yok, takılma felan yok, dediğim gibi dihat performans ürünü ama bir amiral gemisi değil! Çok büyük beklenti ile almazsanız gayet tabi işinizi görür, kamerasıda amirallere göre iyi değil yoksa vasat diyemem"
1,evet ürün gerçekten süper yaşasın Çinliler
1,Ürün güzel mağaza çok iyi telefon on numara herşey çok iyi satıcı çok ilgili kafamdaki soru işaretleri giderdiler teşekkür ediyorum tavsiye şiddetli tavsiye ediyorum piyasa dan daha uygun kaçırmayın
1,Beklentimi karşılıyor sorunsuz tavsiye ederim
0,ürün güzel ama çin markalarında her zaman tedirgin olmuşumdur çok ısınan telefonlar üretiliyor önceki telefonumda ısınma yüzünden ahize sesi ve ekranında sarı leke olmuştu teknik servisi değiştirdi ancak bu telefondada çok ısınma meydana geliyor 1 saat konuşmadan sonra ahize sesi bölgesinde ve arka tarafında ısınma meydana geliyor alıcak kişilerin dikkat etmesinde yarar var çünkü çok rahatsız edici ve diğer bir soruna gelirsek hoparlör tek bir bölgede odaklandığı için kötü olmuş keşke alt tarafda 2 tane ses çıkışı olsaymış iade edicektim ama mağaza kabul eder etmez diye ısınmadan dolayı bilemedim o yüzden alıcak kişilere uyarı olarak yorum atıyorum ve ben gibi lütfen reklama aldanıp heveslenmeyin pek umduğunuz gibi çıkmaya bilir.
1,yıllardır huawei kullanıyorum beni hiç yanıltmadı. ürün görseli fiyatı hızı kamerası şarjı ile yine fark yaratmış. bu fiyat aralığında alınabilecek en güzel telefon..
1,Evet urun guzel harika hatta mukemmel
1,Evet Anlatıldığı gibiydi henüz tam olarak kullanmadım... Ama bu fiyata harika
1,kayıtlı onaylı güzel bir ürün tavsiye ediyorum
1,fiyatına göre çok çok güzel bir cihaz. bütçesi bu aralıkta olanlar düşünmeden alabilir. honor 8x ve bunun arasında kalmıştım. 300TL fazla verip honor almaktansa bunu tercih ettim. kılıf cam bütçesine para kalmış oldu :) hızı oldukça tatminkar asla bir yavaşlık yok oyunlar gayet akıcı stabil. sabah 10da şarjdan çıkardım aksam saat 17:30gibi %30 kalmıştı. yaklaşık 35 dk da baktığımda %70 civarında dolmuştu.
1,ürün distribütör garantili imeisinden huawei türkiyeden garanti kontrolü yaptırdığınızda her şeyin doğru olduğu görülüyor. Güvenilir satıcı aklınızda herhangi bir soru işareti kalmasın.
1,"Ürün ambalajli geldi, kargo kutulama gayet başarılı, güvenilir mağaza, kötü yorumlara bakmayın rahatlıkla alabilirsiniz"
1,"teşekkür ederim N11 ve Mağaza : GSM DÜNYASI,NA"
1,Ürün bence fiyatini hakediyor. Samsungun en yakın rakibi.
0,Hayır beğenmedim
1,Ürün çok iyi başarılı
1,Beklentileri karşılayan fiyata göre fazlasıyla performans cihazı.. renk olarak aleoara mavisi gayet şık tavsiye ederim..
0,Ürün beş para etmez. Kesinlikle almayın. A7 2016 kullanıyordum ve ve şimdi arıyorum o cihazı. Kulaklık sesi berbat ki en kaliteli kulaklığı kullanıyorum. Dokunmatiği de problemli
0,Üç günlük telefon donmalar kasmalar oluyo kapatıp açıyorum düzeliyor Çin mali telefon sonuçta pişman oldum paranızı çöpe atmayın arkadaşlar ben pişman oldum
1,Cok guzel begendım
1,"Kargo hızlı, ürün bahsedildiği gibi çıktı teşekkür ederim"
1,telefon çok şık çok iyi ürünü 1 haftadır kullanıyorum gerçekden mükemmel parmak izi jet hızında yüz tanımada ışıklı bir ortamda kitlik ekranını bile görmeden direk açıılıyo pubg gibi oyunalr rahatlıkla oynanıya kamerası fiaytana göre çok iyi ekran çok şık şarji çok iyi gidiyo yoğun kullanımda rahat 1 günü çıkartı normal sarjdan bu sajra geçince aradaki hız farkını anlaşılacak şekilde fazla yanıdnaki gelen kulaklık kötü 20 tl alın bi tane daha iyidir ses performansı samsung s8+ plusa yakın ses kalitesi çok iyi kesinlikle tavsiye ederim
1,çok beğendim mükemmel
1,Telefonu 2 gündür kullanıyorum fotoğraf kalitesi çok güzel gerçekten beğendim. A5 2017 kullanıyordum kırıldı bunu aldım o telefonun kat kat üstünde bir telefon emin olun. Çok severek kullanıyorum
1,Ürün orjinal ambalaj
